Generation,Mean_RMSE,Std_Dev,Best_RMSE
772,33.18035,1.2156564,31.17305
773,33.173393,1.2212628,31.17305
774,33.172306,1.220027,31.17305
775,33.172306,1.220027,31.17305
776,33.168858,1.2177104,31.165405
777,33.164577,1.2156675,31.165405
778,33.164577,1.2156675,31.165405
779,33.158943,1.2104801,31.165405
780,33.158558,1.210829,31.165405
781,33.158558,1.210829,31.165405
782,33.15662,1.2072678,31.163925
783,33.15267,1.2064464,31.163925
784,33.146523,1.2050587,31.163925
785,33.14112,1.2031367,31.163925
786,33.131374,1.1976306,31.163925
787,33.12882,1.1998729,31.163925
788,33.122734,1.1921325,31.163925
789,33.122734,1.1921325,31.163925
790,33.11924,1.190448,31.163925
791,33.11826,1.1914804,31.163925
792,33.109215,1.1890645,31.163925
793,33.09972,1.1847875,31.163925
794,33.095974,1.1819744,31.163925
795,33.09305,1.1802673,31.163925
796,33.090633,1.1812077,31.163925
797,33.085274,1.1740216,31.163925
798,33.075363,1.1708663,31.163925
799,33.071426,1.1672052,31.163925
800,33.064896,1.16514,31.163925
801,33.064007,1.1647401,31.163925
802,33.05191,1.1595601,31.163925
803,33.051178,1.1588527,31.163925
804,33.04634,1.1543895,31.163925
805,33.04324,1.1510804,31.163925
806,33.04139,1.1500757,31.163925
807,33.03701,1.1451471,31.163925
808,33.026756,1.156046,31.163925
809,33.024097,1.1539698,31.163925
810,33.0125,1.1630158,31.163925
811,33.00937,1.1602945,31.163925
812,33.004692,1.1572881,31.163925
813,33.00458,1.1572622,31.163925
814,32.99969,1.1537439,31.163925
815,32.99969,1.1537439,31.163925
816,32.997326,1.1558477,31.163925
817,32.99376,1.1532818,31.158531
818,32.99229,1.1522522,31.158531
819,32.992184,1.1522198,31.158531
820,32.98208,1.1486261,31.158531
821,32.981762,1.1487131,31.158531
822,32.981762,1.1487131,31.158531
823,32.981354,1.1482338,31.158531
824,32.979816,1.1468753,31.158531
825,32.97706,1.1449585,31.158531
826,32.954094,1.131441,31.127272
827,32.951347,1.1298997,31.127272
828,32.948948,1.127367,31.127272
829,32.94182,1.1315571,31.06219
830,32.934082,1.1281581,31.05346
831,32.933533,1.1269611,31.05346
832,32.929363,1.1288778,31.05346
833,32.924267,1.126768,31.05346
834,32.92295,1.1275322,31.042683
835,32.910305,1.128388,31.042683
836,32.909634,1.1277742,31.042683
837,32.90828,1.1264796,31.042683
838,32.902264,1.1241839,31.042683
839,32.900368,1.1263546,31.042683
840,32.89585,1.1228906,31.042683
841,32.88671,1.123018,31.002808
842,32.88055,1.1214998,31.002808
843,32.875687,1.1233442,31.002808
844,32.8685,1.1214358,30.991179
845,32.859688,1.1240641,30.991179
846,32.857094,1.1202475,30.991179
847,32.85238,1.1179574,30.982122
848,32.851326,1.1178364,30.982122
849,32.847477,1.1225817,30.982122
850,32.842945,1.122846,30.982122
851,32.84067,1.1225781,30.982122
852,32.84011,1.1235104,30.970888
853,32.835213,1.1218444,30.970888
854,32.827225,1.1203569,30.970888
855,32.823803,1.1191422,30.970888
856,32.81737,1.1240927,30.970888
857,32.81198,1.1229267,30.970888
858,32.806732,1.121545,30.970888
859,32.802036,1.125896,30.970888
860,32.801277,1.1271315,30.955744
861,32.801266,1.1271191,30.955744
862,32.796055,1.1278752,30.955744
863,32.79381,1.1255385,30.955744
864,32.792675,1.1255006,30.955744
865,32.789585,1.1246412,30.955744
866,32.788216,1.1238112,30.955744
867,32.788216,1.1238112,30.955744
868,32.78701,1.1244868,30.955744
869,32.780586,1.1290118,30.955744
870,32.775047,1.1289997,30.955744
871,32.772266,1.1269841,30.955744
872,32.765087,1.1269875,30.955744
873,32.75584,1.1273,30.955744
874,32.75584,1.1273,30.955744
875,32.746754,1.1365612,30.955744
876,32.745052,1.1392592,30.921766
877,32.742702,1.1424196,30.917015
878,32.739655,1.1395344,30.917015
879,32.739655,1.1395344,30.917015
880,32.738083,1.1396652,30.917015
881,32.738083,1.1396652,30.917015
882,32.735886,1.1389267,30.917015
883,32.729713,1.1366113,30.917015
884,32.72204,1.1309171,30.917015
885,32.72193,1.1310323,30.917015
886,32.72168,1.1309797,30.917015
887,32.716103,1.1368544,30.917015
888,32.714203,1.1374401,30.917015
889,32.701576,1.1529127,30.847036
890,32.698677,1.1539264,30.847036
891,32.698387,1.1538113,30.847036
892,32.696938,1.1546603,30.847036
893,32.69475,1.15627,30.824598
894,32.68034,1.1392673,30.824598
895,32.679646,1.139226,30.824598
896,32.67137,1.1402816,30.824598
897,32.667725,1.1428337,30.824598
898,32.663364,1.1456228,30.824598
899,32.660145,1.1431214,30.824598
900,32.659966,1.1429392,30.824598
901,32.650974,1.1441088,30.786135
902,32.64168,1.1444933,30.786135
903,32.638905,1.1431047,30.786135
904,32.633312,1.1413234,30.786135
905,32.630524,1.1398233,30.786135
906,32.629204,1.1391271,30.786135
907,32.6272,1.1386222,30.786135
908,32.622993,1.1420931,30.786135
909,32.62077,1.1396013,30.786135
910,32.62077,1.1396013,30.786135
911,32.62061,1.139577,30.786135
912,32.619045,1.1379626,30.786135
913,32.619045,1.1379626,30.786135
914,32.615746,1.1377786,30.786135
915,32.61403,1.1379961,30.786135
916,32.613686,1.1385547,30.77919
917,32.60952,1.1420739,30.74414
918,32.607143,1.1415164,30.74414
919,32.60419,1.1393334,30.74414
920,32.59455,1.150234,30.601631
921,32.582207,1.159421,30.601631
922,32.570427,1.1466881,30.601631
923,32.56006,1.141716,30.601631
924,32.557285,1.1441996,30.601631
925,32.556343,1.1442921,30.601631
926,32.55466,1.1414477,30.601631
927,32.539875,1.1490289,30.537632
928,32.53489,1.1533644,30.499256
929,32.5321,1.1566336,30.46458
930,32.528137,1.1559597,30.46458
931,32.521248,1.1555784,30.429195
932,32.51455,1.1623057,30.429195
933,32.508434,1.1658019,30.429195
934,32.5059,1.1640999,30.429195
935,32.504013,1.1658846,30.429195
936,32.50018,1.1658978,30.429195
937,32.493683,1.1657137,30.429195
938,32.486233,1.1685367,30.429195
939,32.485897,1.1687735,30.429195
940,32.48242,1.1689363,30.429195
941,32.481464,1.1694611,30.429195
942,32.480816,1.1691115,30.429195
943,32.47719,1.171403,30.429195
944,32.47079,1.1757239,30.429195
945,32.469597,1.1769575,30.429195
946,32.464375,1.1756055,30.429195
947,32.462315,1.1749864,30.429195
948,32.458763,1.1769255,30.429195
949,32.456635,1.1745694,30.429195
950,32.45243,1.1780223,30.429195
951,32.44363,1.1834683,30.429195
952,32.44035,1.1795316,30.429195
953,32.437614,1.1745691,30.429195
954,32.435745,1.1729919,30.429195
955,32.431053,1.169133,30.429195
956,32.421352,1.1701988,30.429195
957,32.414333,1.1725503,30.429195
958,32.409695,1.1705889,30.429195
959,32.409065,1.1699296,30.429195
960,32.40847,1.1701976,30.429195
961,32.404354,1.172514,30.429195
962,32.40155,1.171886,30.429195
963,32.39335,1.1784799,30.429195
964,32.39048,1.1753062,30.429195
965,32.381012,1.164707,30.429195
966,32.378735,1.1670499,30.429195
967,32.377975,1.167971,30.429195
968,32.376522,1.1688302,30.429195
969,32.374367,1.1714478,30.429195
970,32.373188,1.1721303,30.429195
971,32.373108,1.172082,30.429195
972,32.371387,1.1719565,30.429195
973,32.36422,1.1808045,30.409332
974,32.362465,1.178809,30.409332
975,32.360374,1.1774923,30.409332
976,32.360374,1.1774923,30.409332
977,32.358215,1.1798277,30.409332
978,32.34982,1.183064,30.409332
979,32.345406,1.1833537,30.409332
980,32.341618,1.1832142,30.409332
981,32.341618,1.1832142,30.409332
982,32.341576,1.183259,30.409332
983,32.33919,1.1855642,30.409332
984,32.3386,1.186306,30.409332
985,32.336365,1.1852727,30.409332
986,32.331062,1.1916301,30.409332
987,32.32769,1.1953493,30.409332
988,32.32769,1.1953493,30.409332
989,32.32201,1.1974487,30.409332
990,32.32201,1.1974487,30.409332
991,32.31504,1.1961279,30.409332
992,32.3146,1.1960309,30.409332
993,32.307217,1.1956569,30.409332
994,32.301582,1.1957005,30.409332
995,32.301582,1.1957005,30.409332
996,32.301582,1.1957005,30.409332
997,32.295586,1.1993865,30.409332
998,32.28724,1.2078,30.409332
999,32.28724,1.2078,30.409332
1000,32.28672,1.2075621,30.409332
1001,32.283333,1.2059804,30.409332
1002,32.28312,1.2062124,30.409332
1003,32.277077,1.196683,30.409332
1004,32.276527,1.1974003,30.409332
1005,32.2761,1.1974698,30.409332
1006,32.26688,1.185056,30.409332
1007,32.26573,1.1863972,30.409332
1008,32.26573,1.1863972,30.409332
1009,32.262394,1.1865664,30.409332
1010,32.260506,1.1849334,30.409332
1011,32.25719,1.1882331,30.409332
1012,32.25719,1.1882331,30.409332
1013,32.256794,1.1885037,30.409332
1014,32.245632,1.1799575,30.409332
1015,32.243034,1.178121,30.409332
1016,32.236046,1.1789533,30.383307
1017,32.229965,1.1724101,30.383307
1018,32.227375,1.1765361,30.331514
1019,32.226593,1.1764203,30.331514
1020,32.22597,1.1759948,30.331514
1021,32.222492,1.1763077,30.331514
1022,32.21324,1.1874342,30.241749
1023,32.212303,1.1873642,30.241749
1024,32.208317,1.1889418,30.241749
1025,32.20334,1.1854076,30.241749
1026,32.19855,1.1852489,30.241749
1027,32.198387,1.1851481,30.241749
1028,32.19783,1.186068,30.23063
1029,32.196278,1.1834021,30.23063
1030,32.19483,1.1821666,30.23063
1031,32.187534,1.1826745,30.23063
1032,32.187534,1.1826745,30.23063
1033,32.181927,1.1828915,30.23063
1034,32.17228,1.1799374,30.23063
1035,32.171963,1.1795425,30.23063
1036,32.169373,1.1782231,30.23063
1037,32.164574,1.1862795,30.134632
1038,32.159653,1.1882342,30.134632
1039,32.149693,1.1882652,30.105421
1040,32.145702,1.1925682,30.105421
1041,32.14037,1.1955719,30.105421
1042,32.140007,1.1953678,30.105421
1043,32.140007,1.1953678,30.105421
1044,32.138756,1.1967528,30.10437
1045,32.138756,1.1967528,30.10437
1046,32.135593,1.1976321,30.10437
1047,32.129078,1.1871496,30.10437
1048,32.126297,1.1919415,30.04879
1049,32.124413,1.1921235,30.04879
1050,32.122746,1.1922026,30.04879
1051,32.120476,1.1890303,30.04879
1052,32.120476,1.1890303,30.04879
1053,32.117542,1.1862768,30.04879
1054,32.10874,1.1870651,30.04879
1055,32.10513,1.1830641,30.04879
1056,32.10513,1.1830641,30.04879
1057,32.100883,1.1867867,30.04879
1058,32.098083,1.1898997,30.04879
1059,32.092125,1.181216,30.04879
1060,32.091953,1.1809916,30.04879
1061,32.091953,1.1809916,30.04879
1062,32.089504,1.1804808,30.04879
1063,32.086075,1.1831696,30.04879
1064,32.07975,1.1766446,30.04879
1065,32.077106,1.1788464,30.04879
1066,32.074196,1.1777049,30.04879
1067,32.070137,1.1772561,30.04879
1068,32.0664,1.1780462,30.04879
1069,32.066322,1.1781418,30.04879
1070,32.065422,1.1792274,30.04879
1071,32.061745,1.1794372,30.04879
1072,32.055977,1.1762166,30.04879
1073,32.055454,1.1762574,30.04879
1074,32.05044,1.1708981,30.04879
1075,32.04519,1.1707546,30.04879
1076,32.04339,1.1729485,30.04879
1077,32.036636,1.1776638,29.98749
1078,32.03408,1.1808385,29.98749
1079,32.032997,1.1822177,29.98749
1080,32.03105,1.1826836,29.98749
1081,32.02912,1.1806914,29.98219
1082,32.02788,1.1790677,29.98219
1083,32.02312,1.182799,29.98219
1084,32.01895,1.1844231,29.98219
1085,32.01626,1.1859453,29.98219
1086,32.006645,1.1751164,29.98219
1087,32.00409,1.1731772,29.98219
1088,32.00409,1.1731772,29.98219
1089,32.00221,1.1732781,29.98219
1090,32.00221,1.1732781,29.98219
1091,32.00117,1.1733582,29.98219
1092,31.993465,1.1664323,29.978973
1093,31.9871,1.1746103,29.877634
1094,31.985697,1.173811,29.877634
1095,31.973843,1.1696645,29.877634
1096,31.9712,1.1684109,29.877634
1097,31.970703,1.1676346,29.877634
1098,31.966679,1.1656307,29.877634
1099,31.958508,1.1619837,29.877634
1100,31.956173,1.1591481,29.877634
1101,31.954212,1.1580701,29.877634
1102,31.952072,1.1585256,29.877634
1103,31.952072,1.1585256,29.877634
1104,31.950836,1.1566846,29.877634
1105,31.948643,1.1560359,29.877634
1106,31.945438,1.1543512,29.877634
1107,31.93258,1.1475811,29.877634
1108,31.93258,1.1475811,29.877634
1109,31.93159,1.146528,29.877634
1110,31.931437,1.1462849,29.877634
1111,31.930012,1.1449848,29.877634
1112,31.930012,1.1449848,29.877634
1113,31.92577,1.1431602,29.877634
1114,31.920292,1.1469235,29.848448
1115,31.919012,1.1461993,29.848448
1116,31.917984,1.1451192,29.848448
1117,31.916376,1.1471575,29.848448
1118,31.916376,1.1471575,29.848448
1119,31.916376,1.1471575,29.848448
1120,31.911692,1.1434746,29.848448
1121,31.910894,1.1428741,29.848448
1122,31.906864,1.1433251,29.848448
1123,31.9043,1.1433421,29.848448
1124,31.903324,1.142789,29.848448
1125,31.903324,1.142789,29.848448
1126,31.892715,1.1453805,29.848448
1127,31.891743,1.1448448,29.848448
1128,31.891077,1.1443918,29.848448
1129,31.891077,1.1443918,29.848448
1130,31.887415,1.1492736,29.847836
1131,31.886292,1.1493106,29.847836
1132,31.884098,1.1507151,29.847836
1133,31.882217,1.1497172,29.847836
1134,31.877583,1.1509132,29.835955
1135,31.876247,1.150324,29.835955
1136,31.87257,1.1511489,29.835955
1137,31.863735,1.1502287,29.835955
1138,31.859867,1.1482916,29.835955
1139,31.855274,1.1501904,29.835955
1140,31.850794,1.1521684,29.835955
1141,31.84733,1.1522093,29.835955
1142,31.845886,1.1542194,29.835955
1143,31.841152,1.1538492,29.835955
1144,31.837856,1.1588683,29.7845
1145,31.835072,1.1565857,29.7845
1146,31.832996,1.159339,29.7845
1147,31.828403,1.162031,29.7845
1148,31.826168,1.1634115,29.7845
1149,31.819574,1.16773,29.747488
1150,31.816547,1.1651084,29.747488
1151,31.81314,1.16971,29.697147
1152,31.81314,1.16971,29.697147
1153,31.808544,1.166496,29.697147
1154,31.808544,1.166496,29.697147
1155,31.79686,1.1815877,29.697147
1156,31.79686,1.1815877,29.697147
1157,31.794601,1.1813011,29.697147
1158,31.79092,1.18178,29.697147
1159,31.788559,1.1852353,29.697147
1160,31.7868,1.1852561,29.697147
1161,31.781778,1.1846387,29.697147
1162,31.780643,1.1847535,29.697147
1163,31.775995,1.1883856,29.697147
1164,31.770182,1.1926231,29.697147
1165,31.768902,1.1909648,29.697147
1166,31.765982,1.1910291,29.697147
1167,31.765781,1.1910489,29.697147
1168,31.764435,1.192801,29.697147
1169,31.763998,1.1922377,29.697147
1170,31.763998,1.1922377,29.697147
1171,31.75803,1.1899883,29.697147
1172,31.755777,1.1863952,29.697147
1173,31.752054,1.1822389,29.697147
1174,31.747915,1.1795753,29.697147
1175,31.747196,1.179678,29.697147
1176,31.73964,1.1752957,29.697147
1177,31.735779,1.1693244,29.697147
1178,31.732977,1.1727105,29.697147
1179,31.732977,1.1727105,29.697147
1180,31.732758,1.172402,29.697147
1181,31.724102,1.1821483,29.697147
1182,31.72178,1.1810714,29.697147
1183,31.720425,1.1816689,29.697147
1184,31.71882,1.1810331,29.697147
1185,31.71603,1.1790837,29.697147
1186,31.71603,1.1790837,29.697147
1187,31.714603,1.1785476,29.697147
1188,31.70892,1.1772014,29.692518
1189,31.705063,1.1832159,29.692518
1190,31.700302,1.1866403,29.692518
1191,31.698917,1.1853418,29.692518
1192,31.692333,1.1817666,29.692518
1193,31.686533,1.1810266,29.692518
1194,31.68489,1.1803361,29.692518
1195,31.682816,1.1784822,29.692518
1196,31.675808,1.1764276,29.692518
1197,31.67533,1.1760894,29.692518
1198,31.671787,1.1748021,29.692518
1199,31.667984,1.1789712,29.692518
1200,31.664637,1.1784085,29.692518
1201,31.65627,1.1749202,29.692518
1202,31.65363,1.1735814,29.692518
1203,31.651134,1.1716815,29.692518
1204,31.645283,1.1689913,29.692518
1205,31.642645,1.1657534,29.692518
1206,31.642645,1.1657534,29.692518
1207,31.641819,1.1653574,29.692518
1208,31.641819,1.1653574,29.692518
1209,31.636389,1.16696,29.692518
1210,31.62887,1.173115,29.692518
1211,31.62887,1.173115,29.692518
1212,31.62444,1.173912,29.692518
1213,31.623306,1.1733501,29.692518
1214,31.62296,1.1733906,29.692518
1215,31.62296,1.1733906,29.692518
1216,31.62296,1.1733906,29.692518
1217,31.622412,1.174112,29.692518
1218,31.621399,1.1742541,29.692518
1219,31.61549,1.1733307,29.692518
1220,31.611816,1.1719923,29.692518
1221,31.609121,1.1720525,29.692518
1222,31.608944,1.1720165,29.692518
1223,31.607306,1.1722816,29.692518
1224,31.607306,1.1722816,29.692518
1225,31.601309,1.1767652,29.651327
1226,31.59426,1.180626,29.651327
1227,31.59426,1.180626,29.651327
1228,31.589869,1.1805849,29.651327
1229,31.589344,1.1806502,29.651327
1230,31.583206,1.1866047,29.597052
1231,31.58083,1.1868517,29.597052
1232,31.58083,1.1868517,29.597052
1233,31.58083,1.1868517,29.597052
1234,31.580196,1.1878719,29.597052
1235,31.579819,1.1883848,29.597052
1236,31.574808,1.1886125,29.597052
1237,31.567572,1.198651,29.471622
1238,31.565191,1.1996257,29.471622
1239,31.561584,1.198588,29.471622
1240,31.561298,1.1983633,29.471622
1241,31.554317,1.2017642,29.471622
1242,31.55303,1.204005,29.44589
1243,31.552998,1.2039818,29.44589
1244,31.54891,1.2022449,29.44589
1245,31.546337,1.2016271,29.44589
1246,31.546015,1.2020512,29.44589
1247,31.539886,1.2054632,29.44589
1248,31.539886,1.2054632,29.44589
1249,31.538504,1.2064381,29.44589
1250,31.536707,1.2078043,29.44589
1251,31.535748,1.2079365,29.44589
1252,31.52691,1.2103732,29.372244
1253,31.526295,1.2101437,29.372244
1254,31.524418,1.212592,29.372244
1255,31.522675,1.211791,29.372244
1256,31.522675,1.211791,29.372244
1257,31.522675,1.211791,29.372244
1258,31.522675,1.211791,29.372244
1259,31.520792,1.213934,29.353117
1260,31.520199,1.2143391,29.353117
1261,31.520199,1.2143393,29.353117
1262,31.518936,1.2166075,29.327812
1263,31.518353,1.2170544,29.327812
1264,31.518353,1.2170544,29.327812
1265,31.512112,1.2221634,29.327812
1266,31.511637,1.222208,29.327812
1267,31.503311,1.2286202,29.327812
1268,31.502308,1.2304056,29.307718
1269,31.498657,1.2267165,29.307718
1270,31.493067,1.230219,29.307718
1271,31.49053,1.2339551,29.307718
1272,31.490482,1.2339686,29.307718
1273,31.48946,1.2340676,29.307718
1274,31.488392,1.2340478,29.307718
1275,31.487137,1.2325345,29.307718
1276,31.486439,1.2322397,29.307718
1277,31.486378,1.2321634,29.307718
1278,31.482403,1.2361926,29.307718
1279,31.480017,1.2393562,29.307718
1280,31.477924,1.240686,29.307718
1281,31.47673,1.239832,29.307718
1282,31.474401,1.2414865,29.27788
1283,31.474401,1.2414865,29.27788
1284,31.473185,1.2400404,29.27788
1285,31.46489,1.2333139,29.27788
1286,31.46489,1.2333139,29.27788
1287,31.462164,1.235602,29.27788
1288,31.460644,1.236086,29.27788
1289,31.460627,1.2361009,29.27788
1290,31.460627,1.2361009,29.27788
1291,31.459412,1.2361715,29.271542
1292,31.457342,1.2391223,29.271542
1293,31.457342,1.2391223,29.271542
1294,31.455572,1.237868,29.271542
1295,31.453175,1.241103,29.271542
1296,31.45103,1.2401106,29.271542
1297,31.45026,1.2403214,29.271542
1298,31.444956,1.2458105,29.271542
1299,31.442831,1.2426298,29.271542
1300,31.438211,1.238996,29.271542
1301,31.43771,1.2398715,29.261549
1302,31.43607,1.2380146,29.261549
1303,31.435831,1.2377315,29.261549
1304,31.430872,1.2379307,29.261549
1305,31.428598,1.2395428,29.261549
1306,31.427048,1.240885,29.261549
1307,31.425863,1.2412025,29.261549
1308,31.425663,1.2410576,29.261549
1309,31.421728,1.2390927,29.261549
1310,31.418375,1.2420905,29.261549
1311,31.417645,1.2418501,29.261549
1312,31.417645,1.2418501,29.261549
1313,31.417645,1.2418501,29.261549
1314,31.417212,1.2421734,29.261549
1315,31.412714,1.2456713,29.261549
1316,31.41106,1.2447156,29.261549
1317,31.41106,1.2447156,29.261549
1318,31.41106,1.2447156,29.261549
1319,31.41106,1.2447156,29.261549
1320,31.41106,1.2447156,29.261549
1321,31.41106,1.2447156,29.261549
1322,31.407074,1.2419704,29.261549
1323,31.40593,1.2406555,29.261549
1324,31.40593,1.2406555,29.261549
1325,31.40593,1.2406555,29.261549
1326,31.40593,1.2406555,29.261549
1327,31.40514,1.2394264,29.261549
1328,31.40514,1.2394264,29.261549
1329,31.403416,1.2392138,29.261549
1330,31.398687,1.243431,29.261549
1331,31.398182,1.2432613,29.261549
1332,31.398182,1.2432613,29.261549
1333,31.398182,1.2432613,29.261549
1334,31.398182,1.2432613,29.261549
1335,31.397903,1.2429463,29.261549
1336,31.397903,1.2429463,29.261549
1337,31.392761,1.2372441,29.261549
1338,31.392761,1.2372441,29.261549
1339,31.390936,1.238566,29.261549
1340,31.390936,1.238566,29.261549
1341,31.390936,1.238566,29.261549
1342,31.390936,1.238566,29.261549
1343,31.387772,1.239232,29.261549
1344,31.385294,1.2366124,29.261549
1345,31.385174,1.2365688,29.261549
1346,31.382666,1.2358868,29.261549
1347,31.380014,1.2374524,29.261549
1348,31.377981,1.2366041,29.261549
1349,31.372187,1.2340289,29.261549
1350,31.36843,1.2327945,29.261549
1351,31.36647,1.234765,29.261549
1352,31.360498,1.2367852,29.261549
1353,31.360498,1.2367852,29.261549
1354,31.360498,1.2367852,29.261549
1355,31.354832,1.2327499,29.261549
1356,31.354511,1.2330762,29.261549
1357,31.350292,1.2317585,29.261549
1358,31.350292,1.2317585,29.261549
1359,31.350292,1.2317585,29.261549
1360,31.350292,1.2317585,29.261549
1361,31.350292,1.2317585,29.261549
1362,31.350292,1.2317585,29.261549
1363,31.350292,1.2317585,29.261549
1364,31.350101,1.2316366,29.261549
1365,31.350101,1.2316366,29.261549
1366,31.346714,1.2292293,29.261549
1367,31.346714,1.2292293,29.261549
1368,31.346714,1.2292293,29.261549
1369,31.346714,1.2292293,29.261549
1370,31.34519,1.2292414,29.261549
1371,31.34425,1.2282368,29.261549
1372,31.344015,1.228132,29.261549
1373,31.342474,1.2277391,29.261549
1374,31.342474,1.2277391,29.261549
1375,31.339746,1.2300786,29.261549
1376,31.333801,1.2336066,29.261549
1377,31.330648,1.2322644,29.261549
1378,31.329815,1.2313739,29.261549
1379,31.329815,1.2313739,29.261549
1380,31.3285,1.2313967,29.261549
1381,31.327663,1.2301351,29.261549
1382,31.327663,1.2301351,29.261549
1383,31.32427,1.2269666,29.261549
1384,31.32427,1.2269666,29.261549
1385,31.32427,1.2269666,29.261549
1386,31.32427,1.2269666,29.261549
1387,31.32427,1.2269666,29.261549
1388,31.323847,1.2267498,29.261549
1389,31.321512,1.2262509,29.261549
1390,31.32135,1.2261049,29.261549
1391,31.321024,1.2257578,29.261549
1392,31.318638,1.2251514,29.261549
1393,31.316751,1.2252408,29.261549
1394,31.313925,1.2238706,29.261549
1395,31.31371,1.2238889,29.261549
1396,31.311367,1.2251297,29.261549
1397,31.311367,1.2251297,29.261549
1398,31.311367,1.2251297,29.261549
1399,31.310938,1.225167,29.261549
1400,31.306076,1.2255702,29.261549
1401,31.306076,1.2255702,29.261549
1402,31.305279,1.226336,29.261549
1403,31.304148,1.2259934,29.261549
1404,31.304148,1.2259934,29.261549
1405,31.303585,1.2260433,29.261549
1406,31.303585,1.2260433,29.261549
1407,31.303104,1.2260777,29.261549
1408,31.30154,1.2245127,29.261549
1409,31.295877,1.224154,29.261549
1410,31.295877,1.224154,29.261549
1411,31.29205,1.2196287,29.261549
1412,31.28915,1.2225313,29.261549
1413,31.28915,1.2225313,29.261549
1414,31.288702,1.2225269,29.261549
1415,31.28826,1.2217754,29.261549
1416,31.286777,1.2214872,29.261549
1417,31.285604,1.2207813,29.261549
1418,31.282673,1.2234445,29.261549
1419,31.278225,1.2218984,29.261549
1420,31.276348,1.2201118,29.261549
1421,31.274643,1.2201067,29.261549
1422,31.274643,1.2201067,29.261549
1423,31.272518,1.2192395,29.261549
1424,31.27094,1.2179263,29.261549
1425,31.27,1.2175643,29.261549
1426,31.269186,1.2183381,29.261549
1427,31.268234,1.2167082,29.261549
1428,31.264435,1.215183,29.261549
1429,31.264435,1.215183,29.261549
1430,31.263111,1.2148843,29.261549
1431,31.259119,1.2135439,29.261549
1432,31.25683,1.2152729,29.232946
1433,31.255915,1.2154386,29.232946
1434,31.25552,1.2154493,29.232946
1435,31.250992,1.2135264,29.23204
1436,31.250992,1.2135264,29.23204
1437,31.250235,1.2145354,29.23204
1438,31.250235,1.2145354,29.23204
1439,31.245275,1.2170851,29.23204
1440,31.2403,1.2143222,29.23204
1441,31.2403,1.2143222,29.23204
1442,31.239304,1.2140969,29.23204
1443,31.23266,1.2118661,29.23204
1444,31.23165,1.2109663,29.23204
1445,31.230204,1.2133695,29.203102
1446,31.22829,1.2155669,29.178743
1447,31.221766,1.2268455,29.048283
1448,31.221766,1.2268455,29.048283
1449,31.221766,1.2268455,29.048283
1450,31.219503,1.2261641,29.048283
1451,31.219503,1.2261641,29.048283
1452,31.219503,1.2261641,29.048283
1453,31.215988,1.2270195,29.048283
1454,31.212378,1.2263299,29.048283
1455,31.212378,1.2263299,29.048283
1456,31.212225,1.2262858,29.048283
1457,31.21137,1.2277973,29.031206
1458,31.21137,1.2277973,29.031206
1459,31.21137,1.2277973,29.031206
1460,31.20819,1.2287225,29.031206
1461,31.20819,1.2287225,29.031206
1462,31.206085,1.2314198,29.031206
1463,31.204687,1.2312006,29.031206
1464,31.202152,1.2276422,29.031206
1465,31.197104,1.2208799,29.031206
1466,31.189678,1.2250938,28.94396
1467,31.189678,1.2250938,28.94396
1468,31.189678,1.2250938,28.94396
1469,31.187943,1.2245857,28.94396
1470,31.184994,1.2255809,28.94396
1471,31.184994,1.2255809,28.94396
1472,31.183979,1.2274448,28.923645
1473,31.181347,1.2270687,28.923645
1474,31.181347,1.2270687,28.923645
1475,31.181347,1.2270687,28.923645
1476,31.181347,1.2270687,28.923645
1477,31.179728,1.2271651,28.923645
1478,31.179728,1.2271651,28.923645
1479,31.179728,1.2271651,28.923645
1480,31.178268,1.2285148,28.923645
1481,31.177048,1.228959,28.923645
1482,31.177048,1.228959,28.923645
1483,31.17595,1.2300891,28.923645
1484,31.175451,1.2296672,28.923645
1485,31.175451,1.2296672,28.923645
1486,31.175106,1.2290888,28.923645
1487,31.175106,1.2290888,28.923645
1488,31.17248,1.2318135,28.923645
1489,31.17248,1.2318135,28.923645
1490,31.17052,1.2307006,28.923645
1491,31.17052,1.2307006,28.923645
1492,31.170109,1.2310823,28.923645
1493,31.168615,1.2316468,28.923645
1494,31.167948,1.2316921,28.923645
1495,31.167948,1.2316921,28.923645
1496,31.167948,1.2316921,28.923645
1497,31.167948,1.2316921,28.923645
1498,31.163227,1.2306176,28.923645
1499,31.163227,1.2306176,28.923645
1500,31.163227,1.2306176,28.923645
1501,31.162668,1.2296838,28.923645
1502,31.162622,1.229702,28.923645
1503,31.162622,1.229702,28.923645
1504,31.162622,1.229702,28.923645
1505,31.158941,1.225692,28.911882
1506,31.158941,1.225692,28.911882
1507,31.158941,1.225692,28.911882
1508,31.157858,1.2276891,28.890177
1509,31.156048,1.2247746,28.890177
1510,31.156048,1.2247746,28.890177
1511,31.155396,1.2237327,28.890177
1512,31.155396,1.2237327,28.890177
1513,31.154785,1.2227695,28.890177
1514,31.154297,1.223673,28.880436
1515,31.15159,1.2194424,28.880436
1516,31.15159,1.2194424,28.880436
1517,31.15159,1.2194424,28.880436
1518,31.15126,1.219795,28.880436
1519,31.150253,1.2185881,28.880436
1520,31.150253,1.2185881,28.880436
1521,31.14681,1.2167231,28.880436
1522,31.145807,1.217659,28.880436
1523,31.145807,1.217659,28.880436
1524,31.145807,1.217659,28.880436
